"survey_id","location","site_code","site_name","latitude","longitude","survey_year","taxon","survey.mean"
"812307933","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"1999","Ecklonia radiata",0
"812307934","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"1999","Ecklonia radiata",0
"812307961","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1995","Ecklonia radiata",13.6
"812307962","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1995","Ecklonia radiata",15.2
"812307963","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1995","Ecklonia radiata",0
"812307964","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1995","Ecklonia radiata",2.8
"812307981","Tasmania - North","TAS311","Goat Island, 10m",-41.13136,146.14314,"1999","Ecklonia radiata",0
"812307982","Tasmania - North","TAS311","Goat Island, 10m",-41.13136,146.14314,"1999","Ecklonia radiata",0
"812307983","Tasmania - North","TAS311","Goat Island, 10m",-41.13136,146.14314,"1999","Ecklonia radiata",1.2
"812307984","Tasmania - North","TAS311","Goat Island, 10m",-41.13136,146.14314,"1999","Ecklonia radiata",0
"812307991","Tasmania - North","TAS310","West Ulverstone, 10m",-41.1327,146.15506,"1999","Ecklonia radiata",0
"812307992","Tasmania - North","TAS310","West Ulverstone, 10m",-41.1327,146.15506,"1999","Ecklonia radiata",0
"812307993","Tasmania - North","TAS310","West Ulverstone, 10m",-41.1327,146.15506,"1999","Ecklonia radiata",0
"812307994","Tasmania - North","TAS310","West Ulverstone, 10m",-41.1327,146.15506,"1999","Ecklonia radiata",0
"812308001","Tasmania - North","TAS314","Penguin Point, 10m",-41.116,146.1208,"1999","Ecklonia radiata",0
"812308002","Tasmania - North","TAS314","Penguin Point, 10m",-41.116,146.1208,"1999","Ecklonia radiata",0
"812308003","Tasmania - North","TAS314","Penguin Point, 10m",-41.116,146.1208,"1999","Ecklonia radiata",0
"812308004","Tasmania - North","TAS314","Penguin Point, 10m",-41.116,146.1208,"1999","Ecklonia radiata",0
"812308011","Tasmania - North","TAS307","Lillico Beach, 10m",-41.1527,146.29324,"1999","Ecklonia radiata",0
"812308012","Tasmania - North","TAS307","Lillico Beach, 10m",-41.1527,146.29324,"1999","Ecklonia radiata",0
"812308013","Tasmania - North","TAS307","Lillico Beach, 10m",-41.1527,146.29324,"1999","Ecklonia radiata",0
"812308014","Tasmania - North","TAS307","Lillico Beach, 10m",-41.1527,146.29324,"1999","Ecklonia radiata",0
"812308021","Tasmania - North","TAS312","Outer Sister (West), 5m",-41.1198,146.12694,"1999","Ecklonia radiata",3.6
"812308022","Tasmania - North","TAS312","Outer Sister (West), 5m",-41.1198,146.12694,"1999","Ecklonia radiata",8
"812308023","Tasmania - North","TAS312","Outer Sister (West), 5m",-41.1198,146.12694,"1999","Ecklonia radiata",6.8
"812308024","Tasmania - North","TAS312","Outer Sister (West), 5m",-41.1198,146.12694,"1999","Ecklonia radiata",24.8
"812308031","Tasmania - North","TAS315","Tea-tree Point, 10m",-41.11339,146.10599,"1999","Ecklonia radiata",0
"812308032","Tasmania - North","TAS315","Tea-tree Point, 10m",-41.11339,146.10599,"1999","Ecklonia radiata",0
"812308033","Tasmania - North","TAS315","Tea-tree Point, 10m",-41.11339,146.10599,"1999","Ecklonia radiata",0
"812308034","Tasmania - North","TAS315","Tea-tree Point, 10m",-41.11339,146.10599,"1999","Ecklonia radiata",0
"812308041","Tasmania - North","TAS309","Goat Island, 5m",-41.13433,146.13724,"1999","Ecklonia radiata",0
"812308042","Tasmania - North","TAS309","Goat Island, 5m",-41.13433,146.13724,"1999","Ecklonia radiata",0
"812308043","Tasmania - North","TAS309","Goat Island, 5m",-41.13433,146.13724,"1999","Ecklonia radiata",5.6
"812308044","Tasmania - North","TAS309","Goat Island, 5m",-41.13433,146.13724,"1999","Ecklonia radiata",0
"812308051","Tasmania - North","TAS313","Piggery, 5m",-41.1165,146.10439,"1999","Ecklonia radiata",0
"812308052","Tasmania - North","TAS313","Piggery, 5m",-41.1165,146.10439,"1999","Ecklonia radiata",0
"812308053","Tasmania - North","TAS313","Piggery, 5m",-41.1165,146.10439,"1999","Ecklonia radiata",0
"812308054","Tasmania - North","TAS313","Piggery, 5m",-41.1165,146.10439,"1999","Ecklonia radiata",0
"812308061","Tasmania - North","TAS316","Penguin, 5m",-41.10429,146.07346,"1999","Ecklonia radiata",0
"812308062","Tasmania - North","TAS316","Penguin, 5m",-41.10429,146.07346,"1999","Ecklonia radiata",1.6
"812308063","Tasmania - North","TAS316","Penguin, 5m",-41.10429,146.07346,"1999","Ecklonia radiata",0
"812308064","Tasmania - North","TAS316","Penguin, 5m",-41.10429,146.07346,"1999","Ecklonia radiata",0
"812308961","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0
"812308962","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0
"812308963","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0
"812308964","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0.4
"812308971","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0
"812308972","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0
"812308973","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",0
"812308974","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1995","Ecklonia radiata",1.2
"812308981","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308982","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308983","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308984","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308991","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308992","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308993","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",0
"812308994","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1995","Ecklonia radiata",9.2
"812309001","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1995","Ecklonia radiata",0
"812309002","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1995","Ecklonia radiata",0
"812309003","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1995","Ecklonia radiata",1.6
"812309004","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1995","Ecklonia radiata",0
"812309011","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309012","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309013","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309014","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309021","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309022","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309023","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309024","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1995","Ecklonia radiata",0
"812309031","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",27.6
"812309032","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",0
"812309033","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",0
"812309034","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",0
"812309041","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",31.6
"812309042","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",16.4
"812309043","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",16.8
"812309044","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1995","Ecklonia radiata",2.8
"812309051","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1995","Ecklonia radiata",0
"812309052","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1995","Ecklonia radiata",0
"812309053","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1995","Ecklonia radiata",15.2
"812309054","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1995","Ecklonia radiata",0
"812309061","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309062","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309063","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309064","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309071","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309072","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309073","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309074","Tasmania - North","TAS333","Five Mile Bluff",-41.01829,146.87592,"1995","Ecklonia radiata",0
"812309081","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",2.4
"812309082","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",12.8
"812309083","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",60.8
"812309084","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",63.2
"812309091","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",65.2
"812309092","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",65.2
"812309093","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",16.4
"812309094","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1995","Ecklonia radiata",36.4
"812309101","Tasmania - North","TAS323","Low Head, Pilots Bay, 5m",-41.05602,146.78432,"1999","Ecklonia radiata",2.4
"812309102","Tasmania - North","TAS323","Low Head, Pilots Bay, 5m",-41.05602,146.78432,"1999","Ecklonia radiata",0
"812309103","Tasmania - North","TAS323","Low Head, Pilots Bay, 5m",-41.05602,146.78432,"1999","Ecklonia radiata",1.6
"812309104","Tasmania - North","TAS323","Low Head, Pilots Bay, 5m",-41.05602,146.78432,"1999","Ecklonia radiata",0
"812309121","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0
"812309122","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0
"812309123","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0
"812309124","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",16
"812309131","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0.4
"812309132","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0.4
"812309133","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0
"812309134","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1995","Ecklonia radiata",0
"812309141","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1996","Ecklonia radiata",0
"812309142","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1996","Ecklonia radiata",2.4
"812309143","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1996","Ecklonia radiata",4.8
"812309144","Tasmania - North","TAS327","Iron Baron Impact, 10m",-41.04787,146.74002,"1996","Ecklonia radiata",0.4
"812309151","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1995","Ecklonia radiata",0
"812309152","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1995","Ecklonia radiata",0
"812309153","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1995","Ecklonia radiata",0
"812309154","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1995","Ecklonia radiata",0
"812309161","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1996","Ecklonia radiata",0
"812309162","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1996","Ecklonia radiata",0
"812309163","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1996","Ecklonia radiata",0
"812309164","Tasmania - North","TAS326","North West, Hebe Reef",-41.04788,146.73749,"1996","Ecklonia radiata",0
"812309171","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1995","Ecklonia radiata",0
"812309172","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1995","Ecklonia radiata",0.8
"812309173","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1995","Ecklonia radiata",0
"812309174","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1995","Ecklonia radiata",0
"812309181","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1996","Ecklonia radiata",0
"812309182","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1996","Ecklonia radiata",0
"812309183","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1996","Ecklonia radiata",1.6
"812309184","Tasmania - North","TAS325","North East",-41.04846,146.74284,"1996","Ecklonia radiata",0
"812314931","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"2006","Ecklonia radiata",0
"812314932","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"2006","Ecklonia radiata",0
"812314933","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"2006","Ecklonia radiata",0
"812314934","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"2006","Ecklonia radiata",0
"812314941","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"2006","Ecklonia radiata",0
"812314942","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"2006","Ecklonia radiata",1.6
"812314943","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"2006","Ecklonia radiata",4.4
"812314944","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"2006","Ecklonia radiata",1.2
"812314951","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"2006","Ecklonia radiata",0
"812314952","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"2006","Ecklonia radiata",0
"812314953","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"2006","Ecklonia radiata",0
"812314954","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"2006","Ecklonia radiata",1.2
"812314961","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"2006","Ecklonia radiata",0
"812314962","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"2006","Ecklonia radiata",0
"812314963","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"2006","Ecklonia radiata",0
"812314964","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"2006","Ecklonia radiata",0
"812314971","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"2006","Ecklonia radiata",0
"812314972","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"2006","Ecklonia radiata",0
"812314973","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"2006","Ecklonia radiata",2
"812314974","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"2006","Ecklonia radiata",3.6
"812314981","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"2006","Ecklonia radiata",0
"812314982","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"2006","Ecklonia radiata",1.2
"812314983","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"2006","Ecklonia radiata",0
"812314984","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"2006","Ecklonia radiata",0
"812314991","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"2006","Ecklonia radiata",0
"812314992","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"2006","Ecklonia radiata",0
"812314993","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"2006","Ecklonia radiata",0
"812314994","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"2006","Ecklonia radiata",0
"812315001","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"2006","Ecklonia radiata",0
"812315002","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"2006","Ecklonia radiata",0
"812315003","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"2006","Ecklonia radiata",0
"812315004","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"2006","Ecklonia radiata",0
"812315011","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"2006","Ecklonia radiata",0
"812315012","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"2006","Ecklonia radiata",0
"812315013","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"2006","Ecklonia radiata",0
